,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,2015 Volume Sold Liters mean,2015 Volume Sold Liters,Zip Code,2015 Profit Margin mean,2015 Sales Q1,First Date,Last Date
1071,4988,CEDAR FALLS,2780.32,3.16304891923,49640.33,56.4736405006,7.0,23.1522559274,50613,18.8893970421,7959.26,2015-01-13,2016-03-30
1072,4989,IOWA CITY,161.8,8.51578947368,1612.36,84.8610526316,52.0,13.5227568922,52240,28.4257894737,321.28,2015-01-26,2016-03-21
1073,4991,ELKADER,181.35,11.334375,1762.54,110.15875,22.0,12.5505357143,52043,36.735,446.08,2015-01-08,2015-11-24
1074,4993,KEOKUK,659.25,7.49147727273,9309.45,105.789204545,56.0,16.1734902597,52632,35.3548863636,2267.28,2015-01-15,2016-03-31
1075,4995,HARLAN,405.05,7.23303571429,4455.28,79.5585714286,83.0,13.5755367094,51537,26.5421428571,1003.14,2015-01-05,2016-03-28
1076,4996,DUBUQUE,42.0,7.0,756.42,126.07,31.0,20.4105555556,52001,42.0466666667,157.84,2015-01-14,2016-03-30
1077,4997,DES MOINES,1831.45,11.2358895706,21706.63,133.169509202,77.0,15.9871487,50309,44.4954601227,5399.17,2015-01-05,2016-03-28
1078,4998,LAKE CITY,888.75,9.2578125,9881.33,102.930520833,13.0,13.0354265873,51449,34.4246875,2333.28,2015-01-13,2016-03-15
1079,4999,CLARKSVILLE,186.39,5.8246875,2373.52,74.1725,12.0,16.7160863095,50619,24.819375,562.27,2015-01-07,2016-03-30
1080,5001,INDEPENDENCE,1124.52,4.16488888889,15661.33,58.0049259259,10.0,18.9515053522,50644,19.3459259259,2457.92,2015-01-08,2015-04-09
1081,5003,DAVENPORT,1384.59,8.5999378882,23966.65,148.861180124,82.0,24.4056906241,52804,49.6554658385,3376.2,2015-01-06,2016-03-15
1082,5004,IDA GROVE,1290.25,8.77721088435,14350.01,97.6191156463,47.0,13.1237512148,51445,32.6366666667,3497.01,2015-01-06,2016-03-29
1083,5005,LAURENS,986.87,7.15123188406,9635.34,69.8213043478,76.0,12.4009256384,50554,23.3802898551,3127.37,2015-01-05,2016-03-28
1084,5007,DENVER,899.25,9.5664893617,9702.39,103.216914894,9.0,12.9034549139,50622,34.8003191489,2068.74,2015-01-15,2016-03-31
1085,5009,CORALVILLE,159.0,3.975,4052.89,101.32225,52.0,31.444,52241,33.80725,796.69,2015-01-06,2016-03-29
1086,5010,SAC CITY,743.55,5.85472440945,7581.09,59.6936220472,81.0,13.1458230221,50583,20.0092913386,1522.5,2015-01-28,2016-03-09
1087,5011,WILLIAMSBURG,285.56,4.75933333333,4606.07,76.7678333333,48.0,20.5390674603,52361,25.7651666667,1072.35,2015-01-12,2016-03-28
1088,5012,PERRY,302.14,3.97552631579,3768.17,49.5811842105,8.0,22.1513157895,50220,16.6026315789,1448.91,2015-01-05,2016-03-28
1089,5013,BETTENDORF,728.75,7.00721153846,8765.72,84.2857692308,82.0,14.898040293,52722,28.1498076923,2826.17,2015-01-06,2016-03-29
1090,5014,IOWA CITY,199.49,3.69425925926,5370.07,99.4457407407,52.0,32.3881830269,52240,33.1548148148,808.31,2015-01-08,2016-03-31
1091,5017,LANSING,748.85,6.34618644068,8060.58,68.31,3.0,13.9482828894,52151,22.8729661017,1257.2,2015-01-06,2016-03-29
1092,5018,DAVENPORT,1201.66,6.19412371134,19538.85,100.715721649,82.0,21.0281949981,52802,33.5944329897,5013.51,2015-01-08,2016-03-31
1093,5022,WEST DES MOINES,428.03,4.97709302326,6545.47,76.1101162791,77.0,17.8109123843,50265,25.428255814,1184.83,2015-01-06,2016-03-29
1094,5023,CEDAR RAPIDS,114.9,8.83846153846,1525.44,117.341538462,57.0,14.8184615385,52404,39.1384615385,179.88,2015-01-07,2016-03-30
1095,5024,CEDAR RAPIDS,124.5,8.3,1473.48,98.232,57.0,12.7622222222,52404,32.808,252.48,2015-01-07,2016-03-30
1096,5025,CEDAR RAPIDS,157.5,8.75,2051.52,113.973333333,57.0,14.04,52403,38.0133333333,397.68,2015-01-12,2016-03-21
1097,5027,SIOUX CITY,544.5,9.72321428571,11906.43,212.614821429,97.0,30.1691751701,51101,70.9621428571,1718.87,2015-01-13,2016-03-29
1098,5028,STORM LAKE,572.4,9.38360655738,9854.93,161.556229508,11.0,22.5675117096,50588,53.938852459,1994.04,2015-01-05,2016-03-28
1099,5029,DAVENPORT,1603.14,7.42194444444,30094.57,139.326712963,82.0,22.8723098545,52806,46.4957407407,6166.71,2015-01-08,2016-03-10
1100,5031,RAYMOND,376.57,3.16445378151,6025.64,50.6356302521,7.0,19.6352286178,50667,16.8861344538,1060.21,2015-02-05,2016-03-24
1101,5034,MASON CITY,1298.87,7.37994318182,19995.27,113.609488636,17.0,17.2263149351,50401,37.9236931818,3923.51,2015-01-07,2016-03-30
1102,5035,COUNCIL BLUFFS,50.55,5.61666666667,1016.58,112.953333333,78.0,20.8325925926,51503,37.66,162.0,2015-01-13,2016-03-09
1103,5037,JEFFERSON,479.17,3.68592307692,7412.71,57.0208461538,37.0,19.8963965201,50129,19.0726153846,2293.74,2015-01-15,2016-03-10
1104,5039,SOLON,286.5,11.0192307692,3498.42,134.554615385,52.0,14.8424542125,52333,45.1915384615,1505.16,2015-01-07,2016-03-16
1105,5040,WILTON,140.24,7.38105263158,2133.84,112.307368421,70.0,16.2387218045,52778,37.4552631579,591.84,2015-01-06,2015-08-04
1106,5041,MONTEZUMA,169.5,7.0625,2232.62,93.0258333333,79.0,17.2084920635,50171,31.1458333333,229.44,2015-01-21,2016-03-30
1107,5042,DUBUQUE,570.55,6.20163043478,10852.72,117.964347826,31.0,22.0867805383,52001,39.3435869565,1823.18,2015-01-27,2016-03-08
1108,5043,WATERLOO,1007.72,6.94979310345,14515.63,100.107793103,7.0,17.1917487685,50702,33.4252413793,3173.26,2015-01-20,2016-03-29
1109,5044,CRESCENT,144.14,6.55181818182,2109.99,95.9086363636,78.0,18.9989772727,51526,32.1104545455,682.08,2015-01-13,2016-03-15
1110,5045,SIOUX CITY,487.5,7.7380952381,6600.6,104.771428571,97.0,15.9999017385,51103,34.9449206349,1925.02,2015-01-15,2016-03-31
1111,5046,KEOKUK,126.0,9.69230769231,1915.08,147.313846154,56.0,16.2666666667,52632,49.1261538462,769.08,2015-01-26,2016-03-28
1112,5047,CEDAR RAPIDS,36.0,6.0,795.06,132.51,57.0,26.1126984127,52402,44.18,221.28,2015-02-24,2016-03-08
1113,5048,ROLFE,129.25,6.4625,1566.34,78.317,76.0,15.8117142857,50581,26.115,335.48,2015-01-13,2016-02-24
1114,5050,CARLISLE,2137.0,17.6611570248,23639.01,195.363719008,91.0,15.8691892956,50047,67.5519008264,7048.32,2015-01-14,2016-03-23
1115,5051,DES MOINES,301.04,3.10350515464,5602.57,57.7584536082,77.0,22.869167894,50309,19.2658762887,1896.36,2015-02-09,2016-03-14
1116,5052,GREENFIELD,170.85,8.99210526316,2310.3,121.594736842,1.0,15.6036591479,50849,40.6326315789,594.18,2015-02-16,2016-03-28
1117,5054,MANCHESTER,2966.0,9.32704402516,41078.22,129.176792453,28.0,17.5182060497,52087,43.1471069182,10543.16,2015-01-08,2016-03-31
1118,5057,DES MOINES,274.47,4.73224137931,4258.48,73.4220689655,77.0,17.9706909086,50317,24.5106896552,741.57,2015-01-07,2016-02-09
1119,5058,Urbandale,200.85,6.92586206897,3187.54,109.915172414,77.0,17.3625459496,50323,36.7051724138,695.67,2015-01-13,2016-03-09
1120,5059,HUMESTON,227.57,9.48208333333,2418.45,100.76875,93.0,15.0447767857,50123,33.74125,519.24,2015-01-08,2015-01-08
1121,5060,IOWA CITY,542.1,6.45357142857,7500.54,89.2921428571,52.0,17.0797278912,52240,29.8098809524,1298.38,2015-01-08,2016-03-07
1122,5061,CEDAR RAPIDS,197.1,9.855,2882.76,144.138,57.0,18.5544285714,52404,48.183,580.44,2015-01-08,2016-03-31
1123,5062,MONTROSE,110.4,6.49411764706,1610.61,94.7417647059,56.0,15.895070028,52639,31.8194117647,291.78,2015-01-15,2016-03-24
1124,5063,WATERLOO,1384.34,10.9868253968,25038.56,198.718730159,7.0,20.290521542,50703,66.2663492063,4562.35,2015-01-05,2016-03-21
1125,5064,FAIRFAX,254.25,8.475,3293.81,109.793666667,57.0,14.9723809524,52228,36.6133333333,274.26,2015-02-26,2016-03-17
1126,5065,SIOUX CITY,172.67,2.39819444444,2728.39,37.8943055556,97.0,18.9851435844,51106,12.6570833333,787.86,2015-01-06,2016-03-29
1127,5066,DUBUQUE,388.5,13.3965517241,6365.22,219.490344828,31.0,18.7007553366,52003,73.2165517241,2928.84,2015-01-07,2016-03-30
1128,5067,STORM LAKE,450.11,4.78840425532,8554.3,91.0031914894,11.0,29.332929398,50588,30.4394680851,1057.88,2015-01-22,2016-02-04
1129,5068,ARNOLDS PARK,1490.19,4.91811881188,21599.25,71.2846534653,30.0,17.6859375336,51331,23.7784488449,5653.31,2015-01-05,2016-03-28
1130,5069,LAKE MILLS,308.62,12.8591666667,3350.21,139.592083333,95.0,15.8588541667,50450,46.5858333333,1019.13,2015-01-05,2016-03-21
1131,5070,WILTON,635.19,2.7981938326,6691.12,29.4762995595,70.0,14.0576815674,52778,9.85004405286,2259.37,2015-01-07,2016-03-30
1132,5071,DURANT,615.77,3.15779487179,7149.19,36.6625128205,16.0,14.8122741148,52747,12.2555897436,1564.15,2015-01-26,2016-03-21
1133,5072,MOUNT PLEASANT,216.0,10.2857142857,2676.94,127.473333333,44.0,18.0047165533,52641,42.6333333333,393.72,2015-02-24,2015-07-28
1134,5073,CEDAR RAPIDS,497.7,11.5744186047,7409.64,172.317209302,57.0,16.0227464009,52404,57.5162790698,1332.36,2015-01-20,2016-03-22
1135,5075,NEW SHARON,111.75,5.88157894737,1656.08,87.1621052632,62.0,17.0636842105,50207,29.0636842105,711.86,2015-01-07,2016-03-09
1136,5076,SIOUX CITY,79.55,3.7880952381,1631.04,77.6685714286,97.0,22.9003174603,51106,25.9004761905,875.05,2015-01-08,2016-03-31
1137,5077,COUNCIL BLUFFS,1861.5,11.7816455696,25290.6,160.067088608,78.0,14.4980018083,51501,53.4713924051,6004.26,2015-01-08,2016-03-31
1138,5078,COUNCIL BLUFFS,62.46,3.47,1104.11,61.3394444444,78.0,20.8545691154,51501,20.4716666667,594.51,2015-01-14,2016-03-23
1139,5079,DENISON,109.64,5.77052631579,1710.09,90.0047368421,24.0,16.1003446115,51442,30.0615789474,185.85,2015-03-03,2016-03-08
1140,5080,SPENCER,2314.28,12.9289385475,23506.93,131.323631285,21.0,16.424131698,51301,43.8282122905,5659.02,2015-01-05,2016-03-28
1141,5081,ATLANTIC,263.84,9.77185185185,3024.42,112.015555556,15.0,13.4120194004,50022,37.37,564.9,2015-01-05,2016-03-28
1142,5082,ATLANTIC,79.19,6.59916666667,1091.43,90.9525,15.0,14.8174503968,50022,30.335,362.79,2015-02-18,2016-03-02
1143,5083,SIOUX CITY,162.45,6.76875,2564.4,106.85,97.0,19.1577380952,51104,35.6458333333,74.4,2015-01-05,2016-03-31
1144,5086,SIOUX CITY,452.15,8.69519230769,6410.35,123.275961538,97.0,16.2319413919,51106,41.1717307692,810.6,2015-01-05,2016-03-28
1145,5088,HOSPERS,161.14,7.67333333333,2015.45,95.9738095238,84.0,16.9199036281,51238,32.1447619048,479.16,2015-01-07,2016-03-30
1146,5089,MISSOURI VALLEY,216.82,2.40911111111,3198.24,35.536,43.0,18.9814456902,51555,11.8503333333,884.03,2015-01-05,2016-03-28
1147,5090,MUSCATINE,226.69,6.12675675676,3827.79,103.453783784,70.0,19.7257467994,52761,34.6091891892,2193.89,2015-01-07,2016-03-30
1148,5091,MUSCATINE,159.42,2.95222222222,2068.66,38.3085185185,70.0,18.5221308887,52761,12.852037037,523.82,2015-01-22,2016-03-10
1149,5092,WEST DES MOINES,328.09,4.687,5816.74,83.0962857143,77.0,19.9757482993,50265,27.7352857143,1815.54,2015-03-04,2016-02-24
1150,5093,LE CLAIRE,571.67,2.73526315789,8847.96,42.3347368421,82.0,20.9070624292,52753,14.1305263158,2430.57,2015-01-13,2016-03-29
1151,5094,CEDAR RAPIDS,139.72,8.7325,1384.32,86.52,57.0,13.9459970238,52401,28.944375,511.86,2015-01-14,2016-01-13
1152,5096,NORTH LIBERTY,437.5,7.41525423729,6711.18,113.748813559,52.0,17.2511702986,52317,38.0155932203,2040.42,2015-01-27,2016-03-01
1153,5097,CEDAR RAPIDS,597.75,9.19615384615,8452.3,130.035384615,57.0,15.7311721612,52402,43.432,3160.02,2015-02-24,2016-03-15
1154,5098,DES MOINES,556.4,5.35,9819.41,94.4174038462,77.0,20.8337454212,50311,31.4968269231,1360.74,2015-01-27,2016-01-26
1155,5099,ANKENY,179.06,5.42606060606,2953.83,89.51,77.0,17.7271428571,50023,29.9554545455,1250.49,2015-04-27,2016-03-14
1156,5100,DAVENPORT,740.77,8.81869047619,11772.55,140.149404762,82.0,18.7436323696,52802,46.7535714286,2180.76,2015-01-12,2016-03-28
1157,5101,WATERLOO,651.36,6.38588235294,10142.1,99.4323529412,7.0,18.5357959851,50701,33.198627451,1701.47,2015-04-21,2016-03-15
1158,5102,MOUNT VERNON,12158.2,18.3936459909,184582.16,279.246838124,57.0,20.8552009942,52314,93.1749470499,27695.76,2015-01-06,2016-03-29
1159,9001,SWISHER,639.0,27.7826086957,28208.52,1226.4573913,52.0,40.1437681159,52338,408.855652174,2341.08,2015-01-08,2016-03-24
1160,9002,LECLAIRE,1242.0,28.2272727273,37700.52,856.83,82.0,34.4963636364,52753,285.774545455,4865.16,2015-01-08,2016-03-31
1161,9010,NORWALK,212.4,13.275,5757.96,359.8725,91.0,26.9641666667,50211,120.0075,3861.6,2015-01-07,2016-03-30
