,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,Zip Code,2015 Volume Sold Liters,2015 Volume Sold Liters mean,2015 Profit Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
544,4299,CENTRAL CITY,1519.47,14.2006542056,57,2.36313009939,52214,7.26457943925,709.9,6.63457943925,280.65,186.88,2015-01-06,2016-03-29
545,4300,OSKALOOSA,2671.38,41.7403125,62,2.92536210317,52577,9.76578125,980.0,15.3125,880.01,563.74,2015-12-01,2015-12-29
546,4301,DES MOINES,4981.42,30.3745121951,77,5.26744162425,50320,7.95353658537,1043.92,6.36536585366,1237.16,512.27,2015-01-06,2016-02-23
547,4303,MEDIAPOLIS,1396.08,5.67512195122,29,2.56307598029,52637,3.28650406504,708.93,2.88182926829,243.42,126.61,2015-01-06,2016-03-29
548,4306,HAMPTON,872.55,4.59236842105,35,2.76265453106,50441,5.09994736842,527.68,2.77726315789,224.64,1331.62,2015-01-12,2016-03-28
549,4307,DUNLAP,2727.99,14.7458918919,43,3.6113188715,712-2,6.83772972973,1021.4,5.52108108108,739.24,70.27,2015-01-07,2016-03-22
550,4308,CORALVILLE,4027.8,16.9235294118,52,3.39884691828,52241,6.78042016807,1534.26,6.44647058824,1189.69,390.02,2015-01-07,2016-03-29
551,4310,CHEROKEE,1840.49,17.6970192308,18,2.62573107448,51012,8.68740384615,801.25,7.70432692308,255.33,217.37,2015-01-06,2016-03-29
552,4311,FORT DODGE,5426.01,48.4465178571,94,2.29864512472,50501,55.4770535714,3843.75,34.3191964286,1113.89,306.69,2015-01-06,2016-03-22
553,4312,COUNCIL BLUFFS,26908.04,36.0214725569,78,3.8500824208,51501,11.7176572959,8029.51,10.7490093708,6369.35,941.63,2015-01-06,2016-03-29
554,4313,ATLANTIC,1190.94,21.6534545455,15,1.95027128427,50022,26.3474545455,958.5,17.4272727273,188.9,170.36,2015-01-06,2016-03-22
555,4315,WASHINGTON,1232.35,38.5109375,92,3.67615079365,52353,13.745625,353.25,11.0390625,109.98,317.83,2015-01-05,2016-03-28
556,4317,GREENFIELD,1691.13,12.7152631579,1,2.43224251104,50849,8.91789473684,830.5,6.24436090226,410.7,354.01,2015-01-08,2016-03-31
557,4318,RED OAK,2044.27,32.4487301587,69,2.81513395482,51566,11.1353968254,636.25,10.0992063492,253.08,860.5,2015-01-08,2016-03-31
558,4319,HUMBOLDT,1173.71,14.8570886076,46,1.78159332931,50548,8.70253164557,729.75,9.23734177215,270.34,541.9,2015-01-06,2016-03-22
559,4320,PERRY,2851.59,21.7678625954,8,2.51638220134,50220,7.12374045802,1381.0,10.5419847328,582.09,299.92,2015-01-05,2016-03-28
560,4321,CHARLES CITY,1617.99,22.7885915493,34,2.25254862508,50616,16.1615492958,1020.0,14.3661971831,181.98,227.05,2015-01-07,2016-03-30
561,4324,DAYTON,785.88,11.9072727273,94,2.14861952862,50530,10.4863636364,417.75,6.32954545455,437.94,31.4,2015-01-08,2016-03-31
562,4325,VILLISCA,140.5,9.36666666667,69,3.00427513228,50864,10.1546666667,81.75,5.45,78.64,44.18,2015-01-07,2015-05-27
563,4326,STRATFORD,709.7,11.2650793651,40,2.30905202822,50249,3.8853968254,328.65,5.21666666667,159.96,563.1,2015-01-14,2016-03-16
564,4334,DUBUQUE,2869.46,34.1602380952,31,1.85606575964,52001,21.1542857143,1683.1,20.0369047619,664.96,116.66,2015-01-06,2016-03-22
565,4336,GEORGE,764.87,8.7916091954,60,3.13947320408,51237,6.66931034483,282.74,3.24988505747,213.2,221.3,2015-01-07,2016-03-30
566,4337,LARCHWOOD,957.49,17.7312962963,60,3.12904174015,51241,4.8037037037,314.45,5.82314814815,267.77,228.12,2015-01-06,2016-03-08
567,4343,DES MOINES,1287.98,16.727012987,77,3.08814086834,50313,3.59012987013,385.53,5.00688311688,441.33,250.89,2015-01-07,2016-03-23
568,4344,GRIMES,3244.39,5.191024,77,3.40609301857,50111,2.931648,1192.56,1.908096,709.07,336.26,2015-01-08,2015-06-25
569,4345,GRINNELL,2506.32,6.2658,79,3.0031600162,50112,2.277975,919.79,2.299475,473.85,103.02,2015-01-06,2016-03-29
570,4346,SHELLSBURG,1270.19,4.68704797048,6,2.73212883069,52332,3.39974169742,753.52,2.78051660517,279.75,25.52,2015-01-12,2016-03-21
571,4353,CLEAR LAKE,545.52,15.1533333333,17,2.8597888088,50248,2.11055555556,177.67,4.93527777778,24.31,91.87,2015-01-05,2016-03-28
572,4355,STORY CITY,1295.91,23.562,85,3.65952230512,50248,10.7427272727,375.11,6.82018181818,509.68,136.26,2015-01-05,2016-03-21
573,4356,NEVADA,684.44,13.6888,85,3.40578412698,50201,4.108,267.6,5.352,226.56,80.89,2015-01-06,2016-03-29
574,4357,STORY CITY,1099.97,25.5806976744,85,2.91960058277,50248,12.2681395349,394.81,9.18162790698,242.68,261.99,2015-02-11,2015-05-27
575,4358,CLARION,1250.15,40.3274193548,99,3.93482846902,50525,21.9277419355,364.75,11.7661290323,382.35,297.35,2015-01-07,2016-03-30
576,4359,WAUKEE,512.62,14.6462857143,25,2.58132426304,50263,5.96314285714,220.75,6.30714285714,197.94,491.82,2015-01-06,2016-03-29
577,4360,NEWTON,1118.09,31.9454285714,50,3.45720023801,50208,7.32828571429,367.33,10.4951428571,409.39,203.36,2015-02-11,2016-03-16
578,4361,DES MOINES,1066.6,11.3468085106,77,2.95411079854,50313,3.20212765957,409.82,4.35978723404,140.71,424.66,2015-04-15,2016-01-19
579,4362,POLK CITY,1414.33,19.3743835616,77,3.44815511466,50226,8.10835616438,432.69,5.92726027397,232.04,65.76,2015-01-05,2016-03-28
580,4364,GRINNELL,581.61,29.0805,79,4.81055555556,50112,5.7575,122.25,6.1125,104.36,217.34,2015-01-06,2016-02-23
581,4365,GRINNELL,942.37,28.5566666667,79,3.85728715729,50112,15.2039393939,259.1,7.85151515152,241.97,484.07,2015-01-20,2016-03-22
582,4366,TIFFIN,659.11,11.5633333333,52,2.22916719533,52340,6.62877192982,273.42,4.79684210526,155.93,176.32,2015-01-06,2016-03-29
583,4367,MASON CITY,494.65,15.9564516129,17,2.89970814132,50401,3.9364516129,231.55,7.46935483871,106.19,289.58,2015-01-14,2016-03-30
584,4368,JOHNSTON,758.26,11.8478125,77,3.4877046131,50131,5.59265625,295.52,4.6175,168.03,353.77,2015-01-08,2016-03-31
585,4369,NORWALK,964.67,12.3675641026,91,2.23290899211,50211,5.80064102564,500.16,6.41230769231,288.54,158.23,2015-01-05,2016-03-28
586,4370,NORWALK,643.37,11.6976363636,91,2.67469264069,50211,4.76763636364,264.15,4.80272727273,116.89,298.87,2015-01-05,2016-03-28
587,4371,WEST DES MOINES,1110.19,17.34671875,77,3.42755170076,50265,7.15453125,332.27,5.19171875,254.03,234.61,2015-01-05,2015-12-26
588,4372,MASON CITY,359.86,17.993,17,2.6433531746,50401,14.482,151.22,7.561,21.12,160.52,2015-01-07,2015-12-29
589,4373,WEST DES MOINES,1382.25,15.0244565217,77,3.0100725746,50266,7.28282608696,523.03,5.68510869565,310.31,76.53,2015-01-06,2016-03-29
590,4374,GRIMES,795.01,17.282826087,77,3.05404035986,50111,0.31847826087,289.62,6.29608695652,174.84,301.19,2015-01-06,2016-03-29
591,4375,GRIMES,1247.32,17.8188571429,77,3.05081110514,50111,7.77842857143,365.93,5.22757142857,209.23,83.55,2015-01-05,2016-03-28
592,4376,MASON CITY,1478.18,13.8147663551,17,2.33222110963,50401,7.15523364486,734.55,6.86495327103,226.98,226.64,2015-01-05,2016-03-21
593,4377,DES MOINES,1552.18,15.5218,77,3.50529938907,50313,1.9094,395.57,3.9557,269.82,31.81,2015-02-02,2016-03-14
594,4378,WAUKEE,1439.54,35.1107317073,25,3.93483352691,50263,15.5043902439,428.09,10.4412195122,320.75,134.45,2015-01-06,2016-03-29
595,4379,WEST DES MOINES,1082.9,16.1626865672,77,2.77379730206,50266,7.35388059701,414.95,6.19328358209,118.49,563.52,2015-01-06,2016-03-29
596,4380,WEST BRANCH,671.28,23.9742857143,16,3.010861678,52358,9.53928571429,204.9,7.31785714286,78.34,211.17,2015-01-06,2016-03-22
597,4382,WEST DES MOINES,1086.76,8.4903125,77,2.8175702637,50265,4.456171875,421.37,3.291953125,220.89,620.56,2015-01-08,2016-03-31
598,4384,ADEL,1361.21,13.6121,25,2.59133756614,50003,7.1786,596.31,5.9631,413.68,211.85,2015-01-06,2016-03-29
599,4387,SPIRIT LAKE,963.49,20.0727083333,30,2.54655244053,51360,7.53479166667,402.92,8.39416666667,259.59,213.43,2015-01-06,2015-08-11
600,4388,CLIVE,222.28,11.114,77,2.65452364066,50325,0.443,68.06,3.403,15.04,337.57,2015-01-07,2016-03-30
601,4392,CLIVE,1030.54,6.73555555556,77,2.84110454481,50325,4.33379084967,408.03,2.6668627451,349.99,163.61,2015-01-20,2016-03-22
602,4393,CLIVE,815.5,12.171641791,77,2.80794256037,50325,4.29641791045,298.65,4.45746268657,83.71,176.77,2015-01-13,2016-03-29
603,4395,ELLSWORTH,1521.02,20.0134210526,40,2.99874216792,50075,12.4532894737,510.57,6.71802631579,453.45,109.67,2015-01-07,2016-03-29
604,4396,REINBECK,626.78,22.385,38,2.37262471655,50669,12.0835714286,279.0,9.96428571429,314.58,149.38,2015-01-06,2015-02-10
605,4397,ANKENY,623.84,10.9445614035,77,2.30196509793,50021,2.11947368421,269.9,4.7350877193,120.4,23.55,2015-01-13,2016-03-29
606,4398,BELMOND,1382.65,27.653,99,2.69526021614,50421,12.5386,598.5,11.97,276.61,51.96,2015-01-06,2016-03-22
607,4401,MARION,689.84,14.9965217391,57,3.07936722685,52302,4.8297826087,252.7,5.49347826087,7.72,194.11,2015-03-31,2016-02-16
608,4402,RIVERSIDE,2769.64,24.9517117117,92,3.36895869527,52327,11.1773873874,947.71,8.53792792793,531.69,145.14,2015-01-15,2016-03-23
609,4404,ANKENY,1092.07,17.6140322581,77,2.7646953405,50021,7.94935483871,395.55,6.37983870968,61.5,162.97,2015-01-06,2016-03-29
610,4405,ANKENY,793.77,6.45341463415,77,2.44058445583,50021,4.35398373984,388.27,3.15666666667,300.19,171.16,2015-01-08,2016-03-31
611,4406,ANKENY,927.5,17.5,77,3.1157032619,50023,9.21339622642,375.23,7.07981132075,237.13,493.84,2015-01-06,2016-03-29
612,4408,BOONE,722.35,28.894,8,3.40927407407,50036,-2.9268,190.1,7.604,265.34,122.31,2015-01-07,2015-05-20
613,4409,BOONE,786.8,35.7636363636,8,3.26068181818,50036,17.7609090909,225.67,10.2577272727,255.24,120.6,2015-04-02,2016-03-10
614,4410,PERRY,912.37,10.861547619,8,2.39105455296,50220,4.66452380952,475.03,5.65511904762,204.25,185.25,2015-01-29,2016-03-31
615,4411,DE SOTO,785.84,8.0187755102,25,1.95854024943,50069,8.14081632653,517.08,5.27632653061,157.49,73.82,2015-01-06,2016-03-22
616,4412,TIPTON,314.97,6.7014893617,16,2.45631374536,52772,7.61659574468,176.07,3.74617021277,94.91,1385.47,2015-01-14,2016-03-02
617,4413,WAPELLO,813.4,22.5944444444,58,3.22357142857,52653,6.69555555556,256.2,7.11666666667,214.04,98.27,2015-01-20,2016-03-29
618,4414,NEOLA,867.26,16.0603703704,78,3.06060699588,51559,6.89851851852,313.17,5.79944444444,135.6,378.82,2015-01-20,2016-03-15
619,4415,ACKLEY,722.11,17.6124390244,42,2.55788704485,50601,7.47292682927,279.98,6.8287804878,244.46,216.62,2015-01-06,2016-03-28
620,4416,CASEY,950.65,33.9517857143,39,3.86158730159,50048,17.2203571429,257.2,9.18571428571,209.34,45.01,2015-01-15,2016-03-14
621,4417,ADAIR,812.94,33.8725,1,3.60384920635,50002,13.6475,225.0,9.375,191.52,91.37,2015-01-05,2016-03-28
622,4418,WALNUT,616.56,15.8092307692,78,2.47794057794,51577,7.79487179487,277.7,7.12051282051,60.02,147.54,2015-01-13,2016-03-22
623,4419,LAMONI,963.09,17.835,27,3.53523030309,50140,3.58055555556,295.71,5.47611111111,306.18,391.85,2015-02-26,2016-03-31
624,4420,OTTUMWA,316.86,6.46653061224,90,2.95036611037,52501,4.07673469388,135.81,2.77163265306,83.22,114.88,2015-01-22,2016-02-18
625,4421,HAMPTON,697.02,24.8935714286,35,3.88354917499,50441,9.15392857143,180.23,6.43678571429,296.06,404.06,2015-01-15,2016-03-31
626,4424,BURLINGTON,366.84,16.6745454545,29,2.05593795094,52601,10.3027272727,159.9,7.26818181818,12.04,218.55,2015-01-15,2016-03-10
627,4426,MARSHALLTOWN,5430.78,17.6324025974,64,3.19919372294,50158,5.22207792208,1939.76,6.29792207792,1154.6,167.34,2015-01-08,2016-03-31
628,4427,NORTH LIBERTY,850.19,14.6584482759,52,2.80112675124,52317,7.58293103448,325.27,5.60810344828,194.48,367.7,2015-01-15,2016-03-31
629,4428,AMES,1641.78,26.9144262295,85,3.51571168358,50014,9.78147540984,527.2,8.64262295082,404.0,175.12,2015-01-08,2016-03-24
630,4429,COLFAX,1004.9,25.1225,50,4.04411811888,50054,7.13575,283.13,7.07825,191.99,297.62,2015-01-05,2016-03-28
631,4430,FORT DODGE,479.27,18.4334615385,94,2.11265771266,50501,11.5861538462,287.2,11.0461538462,64.38,194.04,2015-01-29,2016-03-17
632,4431,FORT DODGE,415.68,18.0730434783,94,1.89867494824,50501,8.52086956522,207.75,9.03260869565,4.08,105.88,2015-01-05,2016-03-28
633,4433,PLEASANT HILL,716.05,15.235106383,77,3.03825447097,50317,7.63127659574,273.51,5.81936170213,98.2,405.65,2015-01-06,2016-03-29
634,4434,ROCK RAPIDS,1068.96,13.036097561,60,2.3324738676,51246,2.56768292683,489.17,5.96548780488,174.86,824.38,2015-01-06,2016-03-22
635,4435,COUNCIL BLUFFS,653.52,20.4225,78,2.92024429563,51501,5.51625,221.99,6.9371875,40.49,21.73,2015-01-08,2016-03-31
636,4436,AMES,2280.7,27.478313253,85,3.39647733792,50010,11.9554216867,750.95,9.04759036145,479.94,43.42,2015-01-12,2016-03-28
637,4437,AMES,1059.8,16.3046153846,85,2.94771366222,50010,5.64476923077,382.92,5.89107692308,380.79,112.75,2015-01-13,2016-02-23
638,4438,AMES,751.49,8.94630952381,85,2.72772358746,50010,5.45083333333,351.67,4.18654761905,253.83,361.68,2015-01-08,2016-03-14
639,4439,CENTER POINT,1411.08,9.66493150685,57,2.46314416177,52213,6.86719178082,784.25,5.37157534247,383.51,417.51,2015-01-08,2016-03-17
640,4440,COUNCIL BLUFFS,516.01,19.8465384615,78,2.65411477411,51503,15.9842307692,187.5,7.21153846154,142.41,442.34,2015-01-08,2016-03-31
641,4443,PALO,635.42,23.5340740741,57,1.96062316285,52324,24.3222222222,321.0,11.8888888889,30.84,31.12,2015-01-06,2016-03-28
642,4444,SLOAN,2201.36,23.927826087,97,3.29313750863,51055,10.0948913043,672.17,7.30619565217,545.74,186.67,2015-03-05,2016-03-31
643,4445,WEBSTER CITY,795.92,21.5113513514,40,2.85939081939,50595,11.1486486486,284.55,7.69054054054,249.6,102.77,2015-01-06,2015-03-03
644,4446,URBANDALE,1838.6,10.8792899408,77,2.9810955938,50322,0.58449704142,510.85,3.02278106509,338.58,241.54,2015-01-06,2016-03-29
645,4447,URBANDALE,846.53,20.1554761905,77,2.45362559839,50322,3.38952380952,322.9,7.6880952381,326.97,108.8,2015-01-13,2016-03-29
646,4448,URBANDALE,468.94,15.1270967742,77,2.74511976095,50322,4.64806451613,165.84,5.34967741935,103.04,333.8,2015-01-06,2016-03-29
647,4449,URBANDALE,429.88,11.3126315789,77,2.36884632686,50322,1.29052631579,211.28,5.56,155.57,239.87,2015-01-13,2016-03-08
648,4450,URBANDALE,1007.06,17.3631034483,77,3.57898399015,50323,3.60896551724,291.34,5.02310344828,158.62,163.31,2015-01-13,2016-03-15
649,4451,WEBSTER CITY,1070.37,15.9756716418,40,2.43943378346,50595,9.94223880597,462.06,6.89641791045,353.5,841.77,2015-01-06,2016-03-29
650,4452,SIOUX CITY,1939.77,13.7572340426,97,2.68230535862,51105,4.05212765957,798.27,5.6614893617,880.74,221.51,2015-01-20,2016-03-22
651,4453,FOREST CITY,1703.47,12.0813475177,95,2.55141421817,50436,8.76035460993,832.59,5.90489361702,476.46,194.92,2015-01-20,2016-03-29
652,4454,SIOUX CITY,634.36,25.3744,97,3.03579259259,51109,14.6856,245.1,9.804,217.86,130.0,2015-01-12,2016-03-14
653,4455,ELDORA,461.49,16.4817857143,42,3.15967675013,50627,10.0157142857,132.13,4.71892857143,191.32,126.79,2015-01-05,2016-03-28
654,4456,IOWA CITY,1125.37,12.9352873563,52,2.91759259259,52246,6.09425287356,379.59,4.36310344828,311.26,65.11,2015-01-07,2016-03-17
655,4457,IOWA CITY,1833.87,26.1981428571,52,3.35335147392,52240,9.27285714286,529.1,7.55857142857,296.97,142.52,2015-01-06,2016-03-29
656,4458,JOHNSTON,599.42,16.2005405405,77,3.35737344487,50131,3.18891891892,153.02,4.13567567568,34.35,349.95,2015-01-15,2016-03-31
657,4459,EAGLE GROVE,1609.63,27.7522413793,99,3.13593322386,50533,16.5932758621,566.15,9.76120689655,291.21,358.42,2015-01-07,2016-03-23
658,4461,WINDSOR HEIGHTS,1599.2,10.8054054054,77,3.26660708641,50324,1.62810810811,518.92,3.50621621622,383.32,332.27,2015-01-13,2016-03-30
659,4462,BUFFALO CENTER,739.78,6.3774137931,95,2.48840448823,50424,6.40793103448,493.45,4.25387931034,167.12,288.97,2015-01-08,2016-03-31
660,4463,GARNER,3082.9,21.4090277778,41,2.17697677837,50438,12.1865277778,1522.75,10.5746527778,948.14,294.2,2015-01-06,2016-03-28
661,4464,ELDRIDGE,2054.18,17.1181666667,82,3.40669477513,52748,6.84533333333,681.75,5.68125,355.87,174.37,2015-02-26,2016-03-31
662,4466,FAYETTE,1813.66,31.8185964912,33,3.18259259259,52142,26.7863157895,775.65,13.6078947368,317.74,1082.89,2015-02-02,2016-03-21
663,4467,MUSCATINE,343.1,5.19848484848,70,2.33726031512,52761,7.45606060606,258.93,3.92318181818,98.15,548.3,2015-01-06,2016-03-29
664,4468,MUSCATINE,264.06,5.38897959184,70,1.9030579851,52761,6.30612244898,181.3,3.7,46.27,220.8,2015-01-05,2016-03-21
665,4470,WATERLOO,486.95,18.7288461538,7,3.23061050061,50703,9.32423076923,170.24,6.54769230769,246.16,361.51,2015-01-05,2016-03-28
666,4471,WATERLOO,500.22,16.1361290323,7,2.20163262193,50702,9.29,212.01,6.83903225806,203.08,140.26,2015-02-09,2016-03-14
667,4472,CENTERVILLE,1325.0,13.8020833333,4,2.20578025618,52544,3.93479166667,626.79,6.5290625,341.38,117.68,2015-01-12,2016-03-21
668,4473,PANORA,2486.04,41.434,39,4.59546031746,50216,19.1743333333,631.5,10.525,504.5,196.49,2015-01-15,2016-03-24
669,4474,COUNCIL BLUFFS,1381.74,27.0929411765,78,4.02038437597,51501,6.4562745098,329.7,6.46470588235,498.57,225.42,2015-02-11,2016-03-30
670,4475,COUNCIL BLUFFS,1236.68,22.4850909091,78,3.46910822511,51501,5.12618181818,311.1,5.65636363636,372.39,156.43,2015-01-05,2016-03-28
671,4476,COUNCIL BLUFFS,949.21,19.3716326531,78,2.72665098664,51501,4.80224489796,335.88,6.85469387755,73.56,231.18,2015-01-16,2016-02-29
672,4477,COUNCIL BLUFFS,595.84,22.9169230769,78,3.15694749695,51503,2.87538461538,169.05,6.50192307692,14.31,367.1,2015-01-06,2015-06-29
673,4478,DES MOINES,3772.41,13.3300706714,77,2.71434109859,50315,4.12851590106,1626.13,5.74604240283,652.96,435.58,2015-01-06,2016-03-29
674,4481,IOWA CITY,7296.77,27.9569731801,52,3.35889025725,52240,13.2498084291,2525.54,9.67639846743,1743.64,18.52,2015-01-08,2016-03-24
675,4482,INDIANOLA,2349.37,24.4726041667,91,2.43467414643,50125,31.6352083333,1692.4,17.6291666667,404.01,128.92,2015-01-14,2016-03-23
676,4485,SANBORN,1230.29,8.48475862069,71,2.49183669739,51248,5.04572413793,541.22,3.73255172414,287.49,191.55,2015-01-08,2016-03-24
677,4487,CEDAR RAPIDS,393.99,9.84975,57,1.58569047619,52402,11.12275,268.52,6.713,140.97,450.96,2015-01-13,2016-03-15
678,4489,CEDAR RAPIDS,681.41,30.9731818182,57,2.97737373737,52405,21.4890909091,277.9,12.6318181818,263.54,32.94,2015-01-27,2016-03-29
679,4490,CEDAR RAPIDS,1339.92,9.43605633803,57,2.40382013182,52404,3.1138028169,525.22,3.69873239437,345.32,295.74,2015-01-07,2015-08-19
680,4491,CEDAR RAPIDS,855.86,17.8304166667,57,2.68411375661,52403,7.86166666667,347.4,7.2375,137.16,278.64,2015-01-07,2016-03-23
681,4492,CEDAR RAPIDS,958.09,23.95225,57,3.18751984127,52404,7.72525,279.17,6.97925,327.82,264.17,2015-01-13,2016-03-29
682,4493,CEDAR RAPIDS,1095.55,30.4319444444,57,3.92935405644,52404,7.53027777778,305.47,8.48527777778,139.06,212.44,2015-01-06,2016-03-15
683,4495,GRUNDY CENTER,861.76,6.2902189781,38,1.6911055104,50638,3.5996350365,620.24,4.52729927007,279.74,2904.64,2015-01-07,2016-03-30
684,4496,CEDAR RAPIDS,864.62,10.6743209877,57,2.63274642367,52402,0.626543209877,406.72,5.0212345679,219.38,203.68,2015-01-07,2016-03-30
685,4498,WINTHROP,133.45,8.340625,10,1.30360119048,50682,13.550625,99.3,6.20625,13.65,110.65,2015-01-14,2016-03-30
686,4500,NORTH LIBERTY,746.73,24.891,52,2.63444444444,52317,4.068,299.25,9.975,165.64,90.44,2015-01-06,2016-03-29
687,4501,FAIRFIELD,674.7,15.3340909091,51,2.41726435228,52556,7.20727272727,290.72,6.60727272727,238.41,327.6,2015-01-13,2016-03-08
688,4502,WATERLOO,1806.3,12.9021428571,7,2.73185802981,50703,5.65842857143,781.8,5.58428571429,474.78,30.32,2015-01-06,2016-03-29
689,4503,TREYNOR,525.27,32.829375,78,5.08447585979,51575,6.730625,116.62,7.28875,168.58,373.0,2015-01-14,2016-03-30
690,4504,INDIANOLA,1211.5,14.9567901235,91,1.87865177347,50125,3.39814814815,650.7,8.03333333333,253.77,286.36,2015-01-06,2016-03-08
691,4505,JOHNSTON,732.98,40.7211111111,77,5.06601410935,50131,7.59555555556,143.7,7.98333333333,222.48,307.5,2015-01-06,2016-03-28
692,4506,TIFFIN,1027.48,25.687,52,2.57161904762,52340,12.9935,411.5,10.2875,263.72,292.96,2015-01-22,2016-03-24
693,4507,SPENCER,635.92,52.9933333333,21,4.2791005291,51301,23.99,163.5,13.625,8.64,300.2,2015-01-08,2016-03-01
694,4508,SPENCER,551.38,34.46125,21,3.2976984127,51301,15.02125,177.0,11.0625,190.02,153.5,2015-01-13,2016-03-28
695,4509,AMES,10758.19,24.7884562212,85,3.49769261636,50010,13.1285023041,3904.62,8.9968202765,2838.86,42.16,2015-01-06,2016-03-28
696,4510,MALVERN,411.44,18.7018181818,65,2.06536796537,51551,4.50818181818,204.0,9.27272727273,95.24,78.34,2015-01-06,2016-03-15
697,4511,DES MOINES,1298.45,15.098255814,77,3.10652855996,50317,6.84279069767,415.98,4.83697674419,291.17,9.22,2015-01-13,2016-03-30
698,4512,WATERLOO,674.26,28.0941666667,7,2.95396164021,50701,16.495,225.75,9.40625,417.36,274.13,2015-01-07,2016-03-23
699,4514,FORT DODGE,1493.98,43.9405882353,94,4.43985527544,50501,6.625,402.0,11.8235294118,427.94,98.8,2015-01-07,2016-02-24
700,4515,DOWS,561.3,51.0272727273,99,4.67361832612,50071,22.7290909091,124.8,11.3454545455,256.48,0.0,2015-01-12,2016-03-21
701,4516,OAKLAND,613.34,13.6297777778,78,2.32706878307,51560,3.86933333333,262.8,5.84,212.36,88.8,2015-01-07,2016-03-30
702,4517,CEDAR RAPIDS,922.04,35.4630769231,57,3.11607041107,52402,9.42346153846,342.0,13.1538461538,21.2,115.21,2015-01-07,2016-03-30
703,4518,WEST DES MOINES,796.04,29.482962963,77,3.6106760729,50266,14.962962963,225.75,8.36111111111,139.88,138.32,2015-01-06,2016-02-09
704,4519,WEST DES MOINES,1084.98,30.1383333333,77,3.41172398589,50266,2.8625,316.5,8.79166666667,223.54,174.84,2015-01-13,2016-03-29
705,4520,HUXLEY,947.14,35.0792592593,85,3.72275132275,50124,18.7622222222,262.5,9.72222222222,335.12,104.25,2015-01-06,2016-03-29
706,4521,GRAND JUNCTION,593.69,31.2468421053,37,2.57915900863,50107,23.7178947368,256.5,13.5,160.98,297.64,2015-01-07,2016-03-30
707,4522,MONROE,263.07,5.846,50,1.76845224962,50170,4.92577777778,219.96,4.888,48.71,139.16,2015-01-07,2016-03-30
708,4523,EXIRA,719.68,37.8778947368,5,2.68876357561,50076,4.74,273.0,14.3684210526,178.96,239.01,2015-01-08,2016-03-31
709,4524,NORA SPRINGS,908.75,21.6369047619,34,3.43701341648,50458,11.9228571429,309.86,7.37761904762,155.5,171.0,2015-01-21,2016-03-30
710,4525,AKRON,965.29,17.2373214286,75,2.58703514739,51001,7.37392857143,343.38,6.13178571429,375.34,289.22,2015-01-05,2016-03-28
711,4527,GILMORE CITY,244.8,17.4857142857,46,1.59633408919,50541,4.28571428571,165.0,11.7857142857,88.82,8.6,2015-01-12,2016-03-28
712,4528,MARSHALLTOWN,405.7,19.319047619,64,2.57248677249,50158,8.17714285714,157.8,7.51428571429,176.16,266.08,2015-01-08,2016-03-31
713,4529,BUFFALO CENTER,113.18,11.318,95,1.08977777778,50424,30.924,124.5,12.45,39.16,111.4,2015-01-06,2016-03-29
714,4530,ELY,840.64,22.1221052632,57,3.12508563074,52227,10.3365789474,320.55,8.43552631579,269.16,270.13,2015-01-07,2016-03-17
715,4531,AFTON,533.76,53.376,88,4.19168253968,50830,49.248,214.5,21.45,229.12,77.68,2015-01-26,2016-03-28
716,4535,DUBUQUE,781.82,25.22,31,2.934546851,52001,8.63451612903,267.75,8.63709677419,96.18,175.16,2015-01-13,2016-03-29
717,4536,DUBUQUE,325.69,12.5265384615,31,2.0195970696,52003,4.88538461538,149.05,5.73269230769,11.0,175.87,2015-01-26,2016-03-14
718,4537,LEON,571.18,25.9627272727,27,2.86783549784,50144,4.82,199.5,9.06818181818,271.56,231.7,2015-01-16,2016-03-28
719,4538,CLARKSVILLE,836.81,39.8480952381,12,3.22081632653,50619,21.2014285714,275.25,13.1071428571,226.75,121.2,2015-01-20,2016-03-29
720,4539,SCRANTON,200.6,12.5375,37,1.88889632937,51462,5.13125,109.8,6.8625,21.44,130.89,2015-01-07,2016-03-30
721,4540,BELLEVUE,550.62,20.3933333333,49,3.05399470899,52031,10.7277777778,182.45,6.75740740741,51.2,333.8,2015-03-05,2016-03-24
722,4543,MARION,639.66,37.6270588235,57,4.80875816993,52302,13.7058823529,144.3,8.48823529412,238.16,226.89,2015-01-14,2016-03-30
723,4544,OSCEOLA,647.04,35.9466666667,20,3.63548500882,50213,10.9,209.4,11.6333333333,237.28,682.6,2015-01-12,2016-03-14
724,4545,COUNCIL BLUFFS,1268.81,13.3558947368,78,2.85923454025,51503,6.72484210526,567.77,5.97652631579,411.54,449.07,2015-01-06,2016-03-29
725,4546,GLIDDEN,666.97,20.2112121212,14,3.17374118759,51443,6.18363636364,206.18,6.24787878788,93.34,288.93,2015-01-05,2016-03-21
726,4547,HAMPTON,978.65,16.5872881356,35,2.65787463008,50441,8.96983050847,416.5,7.0593220339,163.68,224.69,2015-01-06,2015-02-24
727,4548,WALKER,532.82,29.6011111111,57,1.95995590829,52352,18.1477777778,258.0,14.3333333333,160.9,358.6,2015-02-03,2016-03-29
728,4549,COLO,742.18,33.7354545455,85,2.97294372294,50056,27.5645454545,289.5,13.1590909091,108.24,92.34,2015-01-06,2016-03-29
